timestamp,a,b,membranePot
24038.36201,,,15
24038.56721,,,-85
24039.36215,,,-84
24040.59706,,,0
24041.59766,,,1
24042.91295,,,3
24043.91356,,,4
24044.9279,,,6
24045.92884,,,7
24046.37792,,,9
24047.37888,,,10
24048.94246,,,12
24049.94295,,,13
24050.82026,,,15
24050.94788,,,16
24051.82076,,,-84
24052.35282,,,0
24053.35301,,,1
24054.93094,,,3
24055.93179,,,4
24056.48701,,,6
24057.48726,,,7
24058.02727,,,9
24059.02735,,,10
24060.18291,,,12
24061.18338,,,13
24062.18726,,,15
24062.91483,,,-85
24063.18768,,,-84
24064.60005,,,0
24065.60007,,,1
24066.60913,,,3
24067.60964,,,4
24068.61075,,,6
24069.61152,,,7
24070.12406,,,9
24071.12506,,,10
24072.93386,,,12
24073.93438,,,13
24074.40609,,,15
24074.93946,,,16
24075.40676,,,-84
24076.98452,,,0
24077.98467,,,1
24078.84952,,,3
24079.8497,,,4
24080.95018,,,6
24081.95083,,,7
24082.50749,,,9
24083.50815,,,10
24084.35723,,,12
24085.35764,,,13
24086.36224,,,15
24086.59192,,,-85
24087.36286,,,-84
24088.53177,,,0
24089.53195,,,1
24090.76333,,,3
24091.76404,,,4
