1,2,1,10,1,6,0,dbg,simple,0.00,1.00,0,50000,50000,0,16,100000.00,16,0,0,1,18,16,0.01,1000000000.00,1,1,16,48,  100000.00
linear,2049,50000,52048,0.0970,419961,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,0,419961,4329316.32,6,52048,18257,717,592,104,56,590048,80,590184,120,168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1,2,1,10,1,6,0,dbg,simple,0.00,1.00,0,50000,50000,0,16,100000.00,16,0,0,1,18,16,0.01,1000000000.00,1,1,16,48,  100000.00
linear,2049,50000,52048,0.0992,419961,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,0,419961,4233947.31,6,52048,18257,717,592,104,56,590048,80,590184,120,168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1,2,1,10,1,6,0,dbg,simple,0.00,1.00,0,50000,50000,0,16,100000.00,16,0,0,1,18,16,0.01,1000000000.00,1,1,16,48,  100000.00
linear,2049,50000,52048,0.0990,419961,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,0,419961,4240359.86,6,52048,18257,717,592,104,56,590048,80,590184,120,168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1,2,1,10,1,6,0,dbg,simple,0.00,1.00,0,50000,50000,0,16,100000.00,16,0,0,1,18,16,0.01,1000000000.00,1,1,16,48,  100000.00
linear,2049,50000,52048,0.0975,419961,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,0,419961,4305084.57,6,52048,18257,717,592,104,56,590048,80,590184,120,168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1,2,1,10,1,6,0,dbg,simple,0.00,1.00,0,50000,50000,0,16,100000.00,16,0,0,1,18,16,0.01,1000000000.00,1,1,16,48,  100000.00
linear,2049,50000,52048,0.0950,419961,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,0,419961,4421991.98,6,52048,18257,717,592,104,56,590048,80,590184,120,168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1,2,1,10,1,6,0,dbg,simple,0.00,1.00,0,50000,50000,0,16,100000.00,16,0,0,1,18,16,0.01,1000000000.00,1,1,16,48,  100000.00
linear,2049,50000,52048,0.0957,419961,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,0,419961,4388307.21,6,52048,18257,717,592,104,56,590048,80,590184,120,168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1,2,1,10,1,6,0,dbg,simple,0.00,1.00,0,50000,50000,0,16,100000.00,16,0,0,1,18,16,0.01,1000000000.00,1,1,16,48,  100000.00
